Customer_ID,Education,Marital_Status,Income,Children_Per_Household,Teens_Per_Household,Age,Age_Group,Date_Enrolled,Cust_Days,Year_Joined,Month_Joined,Day_Joined,Education_map,Marital_Status_map,Children,Family_Size,has_kids,TotalNumPurchases,Total_Spent,Recency,Class
2877,Master,Together,46014,1,1,48,Adult,2013-01-21,524,2013,January,Monday,PostGrad,Partner,2,4,1,26,541,21,1.0
0,Graduation,Married,70951,0,0,37,Adult,2013-05-04,421,2013,May,Saturday,Graduate,Partner,0,2,0,17,1198,66,0.0
1584,Graduation,Married,41443,1,0,45,Adult,2014-04-01,89,2014,April,Tuesday,Graduate,Partner,1,3,1,20,482,79,1.0
7264,2n Cycle,Single,52195,2,1,44,Adult,2014-05-12,48,2014,May,Monday,UnderGrad,Single,3,4,1,4,17,2,1.0
6274,Master,Married,83790,0,0,74,Senior,2013-11-15,226,2013,November,Friday,PostGrad,Partner,0,2,0,25,1615,81,0.0
1377,Master,Widow,44551,0,1,68,Senior,2013-08-31,302,2013,August,Saturday,PostGrad,Single,1,2,1,12,285,24,1.0
454,Graduation,Together,69508,1,0,42,Adult,2012-11-14,592,2012,November,Wednesday,Graduate,Partner,1,3,1,28,1135,48,0.0
1755,2n Cycle,Together,45204,1,0,34,Adult,2014-04-11,79,2014,April,Friday,UnderGrad,Partner,1,3,1,7,114,93,1.0
2075,Graduation,Married,72460,0,0,53,Adult,2013-11-14,227,2013,November,Thursday,Graduate,Partner,0,2,0,16,1047,56,0.0
4785,PhD,Together,77622,0,2,52,Adult,2014-04-14,76,2014,April,Monday,PostGrad,Partner,2,4,1,22,714,3,0.0
9076,PhD,Married,30732,1,0,42,Adult,2013-01-05,540,2013,January,Saturday,PostGrad,Partner,1,3,1,13,185,44,1.0
7079,Graduation,Divorced,63887,0,1,60,Adult,2012-09-08,659,2012,September,Saturday,Graduate,Single,1,2,1,32,1245,38,0.0
4653,Graduation,Together,42011,1,0,44,Adult,2013-03-26,460,2013,March,Tuesday,Graduate,Partner,1,3,1,12,189,46,1.0
7375,Graduation,Together,51369,0,1,46,Adult,2012-10-25,612,2012,October,Thursday,Graduate,Partner,1,3,1,16,576,84,1.0
709,Graduation,Divorced,51537,0,1,70,Senior,2012-12-09,567,2012,December,Sunday,Graduate,Single,1,2,1,18,1103,27,0.0
460,PhD,Married,79930,0,0,50,Adult,2012-08-08,690,2012,August,Wednesday,PostGrad,Partner,0,2,0,17,1753,72,0.0
3726,PhD,Together,34320,1,0,36,Adult,2014-02-16,133,2014,February,Sunday,PostGrad,Partner,1,3,1,4,17,66,1.0
6798,Graduation,Single,37070,1,1,56,Adult,2013-03-20,466,2013,March,Wednesday,Graduate,Single,2,3,1,23,433,30,1.0
5341,2n Cycle,Divorced,81975,0,1,60,Adult,2013-01-05,540,2013,January,Saturday,UnderGrad,Single,1,2,1,14,1588,2,0.0
1606,Graduation,Together,38590,1,0,51,Adult,2013-05-15,410,2013,May,Wednesday,Graduate,Partner,1,3,1,4,22,65,1.0
9617,Graduation,Single,15033,0,0,71,Senior,2014-04-16,74,2014,April,Wednesday,Graduate,Single,0,1,0,5,19,37,1.0
3233,PhD,Married,62745,0,1,57,Adult,2013-03-23,463,2013,March,Saturday,PostGrad,Partner,1,3,1,29,1117,89,0.0
89,2n Cycle,Married,22212,1,0,47,Adult,2013-12-09,202,2013,December,Monday,UnderGrad,Partner,1,3,1,8,69,49,1.0
2936,Master,Together,23661,1,0,40,Adult,2013-12-04,207,2013,December,Wednesday,PostGrad,Partner,1,3,1,5,23,46,1.0
9449,PhD,Single,79761,0,1,64,Adult,2013-10-04,268,2013,October,Friday,PostGrad,Single,1,2,1,19,605,32,0.0
7297,Graduation,Single,7500,1,0,49,Adult,2013-12-26,185,2013,December,Thursday,Graduate,Single,1,2,1,11,57,54,1.0
313,Graduation,Widow,73455,0,0,54,Adult,2013-10-28,244,2013,October,Monday,Graduate,Single,0,1,0,22,2088,98,0.0
9940,Graduation,Together,64961,0,1,64,Adult,2012-12-23,553,2012,December,Sunday,Graduate,Partner,1,3,1,16,1009,97,0.0
10735,Graduation,Single,22804,1,0,51,Adult,2013-07-31,333,2013,July,Wednesday,Graduate,Single,1,2,1,5,26,75,1.0
9529,Graduation,Married,73687,0,0,32,Adult,2013-11-28,213,2013,November,Thursday,Graduate,Partner,0,2,0,22,1627,8,0.0
6439,Graduation,Married,61074,0,1,64,Adult,2012-08-17,681,2012,August,Friday,Graduate,Partner,1,3,1,31,1102,37,0.0
7411,PhD,Married,31686,1,1,58,Adult,2014-06-05,24,2014,June,Thursday,PostGrad,Partner,2,4,1,6,17,31,1.0
2176,Graduation,Married,80134,1,0,50,Adult,2013-05-20,405,2013,May,Monday,Graduate,Partner,1,3,1,16,1690,40,0.0
9265,Graduation,Married,75027,0,1,69,Senior,2013-01-09,536,2013,January,Wednesday,Graduate,Partner,1,3,1,21,1390,74,0.0
8867,PhD,Married,67546,0,0,34,Adult,2012-08-31,667,2012,August,Friday,PostGrad,Partner,0,2,0,20,2126,90,0.0
8932,Master,Together,65176,0,1,53,Adult,2012-10-29,608,2012,October,Monday,PostGrad,Partner,1,3,1,25,1531,57,0.0
10236,Master,Single,31160,1,0,47,Adult,2013-09-16,286,2013,September,Monday,PostGrad,Single,1,2,1,7,64,59,1.0
6340,Graduation,Single,29938,1,0,37,Adult,2013-10-27,245,2013,October,Sunday,Graduate,Single,1,2,1,6,26,52,1.0
10089,Graduation,Divorced,102692,0,0,48,Adult,2013-04-05,450,2013,April,Friday,Graduate,Single,0,1,0,29,1112,5,0.0
2227,2n Cycle,Together,26490,0,0,64,Adult,2012-09-22,645,2012,September,Saturday,UnderGrad,Partner,0,2,0,11,210,92,1.0
10992,Graduation,Together,75702,1,1,55,Adult,2012-08-29,669,2012,August,Wednesday,Graduate,Partner,2,4,1,26,1148,77,0.0
5304,PhD,Single,30899,1,0,48,Adult,2012-10-13,624,2012,October,Saturday,PostGrad,Single,1,2,1,6,33,35,1.0
309,PhD,Together,63342,0,1,61,Adult,2012-10-16,621,2012,October,Tuesday,PostGrad,Partner,1,3,1,19,1101,48,0.0
3406,Graduation,Single,45989,0,1,58,Adult,2012-10-22,615,2012,October,Monday,Graduate,Single,1,2,1,16,322,97,1.0
2661,Graduation,Single,18701,1,1,58,Adult,2013-06-04,390,2013,June,Tuesday,Graduate,Single,2,3,1,10,44,95,1.0
3153,PhD,Single,40737,2,1,65,Senior,2013-12-08,203,2013,December,Sunday,PostGrad,Single,3,4,1,4,17,24,1.0
10264,Graduation,Divorced,15287,1,0,43,Adult,2012-10-10,627,2012,October,Wednesday,Graduate,Single,1,2,1,6,31,60,1.0
1184,PhD,Divorced,69674,0,2,54,Adult,2013-05-22,403,2013,May,Wednesday,PostGrad,Single,2,3,1,25,845,46,0.0
4200,Master,Married,44159,1,0,52,Adult,2014-06-17,12,2014,June,Tuesday,PostGrad,Partner,1,3,1,15,275,85,1.0
9396,PhD,Married,37717,1,0,44,Adult,2012-11-23,583,2012,November,Friday,PostGrad,Partner,1,3,1,4,25,31,1.0
2387,Master,Together,43776,1,1,70,Senior,2013-02-03,511,2013,February,Sunday,PostGrad,Partner,2,4,1,17,275,9,1.0
6690,Master,Married,38179,1,1,56,Adult,2013-03-14,472,2013,March,Thursday,PostGrad,Partner,2,4,1,11,90,30,1.0
1225,Graduation,Married,80124,0,0,59,Adult,2014-06-26,3,2014,June,Thursday,Graduate,Partner,0,2,0,19,1495,47,0.0
9703,PhD,Married,38097,1,1,52,Adult,2012-10-15,622,2012,October,Monday,PostGrad,Partner,2,4,1,11,184,70,1.0
291,Graduation,Married,72940,0,0,52,Adult,2013-06-19,375,2013,June,Wednesday,Graduate,Partner,0,2,0,13,981,13,0.0
4557,Graduation,Together,22070,1,0,52,Adult,2013-10-04,268,2013,October,Friday,Graduate,Partner,1,3,1,8,67,11,1.0
2379,Graduation,Single,69267,0,0,69,Senior,2012-09-22,645,2012,September,Saturday,Graduate,Single,0,1,0,14,1635,31,0.0
5726,Master,Single,31788,1,0,39,Adult,2014-03-20,101,2014,March,Thursday,PostGrad,Single,1,2,1,10,60,15,1.0
3066,PhD,Together,61905,0,1,47,Adult,2014-02-04,145,2014,February,Tuesday,PostGrad,Partner,1,3,1,12,231,2,0.0
6336,Graduation,Married,29315,1,1,62,Adult,2014-04-06,84,2014,April,Sunday,Graduate,Partner,2,4,1,10,48,55,1.0
10967,Graduation,Divorced,33378,1,1,59,Adult,2013-02-06,508,2013,February,Wednesday,Graduate,Single,2,3,1,9,99,38,1.0
2304,PhD,Together,66313,0,1,59,Adult,2013-09-16,286,2013,September,Monday,PostGrad,Partner,1,3,1,23,770,86,0.0
3445,Graduation,Single,60714,0,0,66,Senior,2013-01-17,528,2013,January,Thursday,Graduate,Single,0,1,0,23,957,56,0.0
7828,Master,Together,77882,0,0,41,Adult,2014-04-30,60,2014,April,Wednesday,PostGrad,Partner,0,2,0,12,818,29,0.0
3762,PhD,Single,69867,0,0,36,Adult,2013-04-02,453,2013,April,Tuesday,PostGrad,Single,0,1,0,17,925,30,0.0
4391,Master,Divorced,63841,0,1,54,Adult,2013-04-21,434,2013,April,Sunday,PostGrad,Single,1,2,1,22,908,64,0.0
4669,Basic,Married,24480,1,0,41,Adult,2013-02-11,503,2013,February,Monday,UnderGrad,Partner,1,3,1,10,102,46,1.0
10144,Graduation,Together,51369,0,1,46,Adult,2012-10-25,612,2012,October,Thursday,Graduate,Partner,1,3,1,16,576,84,1.0
8652,Graduation,Together,37760,0,0,76,Senior,2012-08-31,667,2012,August,Friday,Graduate,Partner,0,2,0,13,317,20,1.0
1672,PhD,Together,65640,0,1,48,Adult,2014-03-01,120,2014,March,Saturday,PostGrad,Partner,1,3,1,15,461,74,0.0
8962,Master,Married,44319,1,1,47,Adult,2014-04-17,73,2014,April,Thursday,PostGrad,Partner,2,4,1,7,37,18,1.0
9974,Graduation,Married,30631,1,0,48,Adult,2013-07-12,352,2013,July,Friday,Graduate,Partner,1,3,1,7,70,75,1.0
10983,Graduation,Together,75278,0,0,70,Senior,2013-01-29,516,2013,January,Tuesday,Graduate,Partner,0,2,0,23,930,17,0.0
8148,Master,Together,50898,1,1,66,Senior,2013-01-08,537,2013,January,Tuesday,PostGrad,Partner,2,4,1,33,859,88,1.0
10102,Graduation,Widow,79946,0,0,56,Adult,2014-05-12,48,2014,May,Monday,Graduate,Single,0,1,0,22,1478,19,0.0
4697,Master,Divorced,35416,0,0,73,Senior,2013-06-13,381,2013,June,Thursday,PostGrad,Single,0,1,0,16,390,62,1.0
9262,2n Cycle,Together,32414,0,0,38,Adult,2013-07-04,360,2013,July,Thursday,UnderGrad,Partner,0,2,0,5,52,11,1.0
7254,Graduation,Together,38361,1,0,53,Adult,2013-12-27,184,2013,December,Friday,Graduate,Partner,1,3,1,10,137,74,1.0
4543,Graduation,Married,82497,0,0,42,Adult,2012-10-31,606,2012,October,Wednesday,Graduate,Partner,0,2,0,19,1919,32,0.0
4927,Graduation,Together,16626,2,0,51,Adult,2014-01-15,165,2014,January,Wednesday,Graduate,Partner,2,4,1,9,68,76,1.0
10451,Graduation,Together,29672,1,1,57,Adult,2013-03-12,474,2013,March,Tuesday,Graduate,Partner,2,4,1,4,25,6,1.0
2926,Master,Together,55951,0,1,70,Senior,2012-08-23,675,2012,August,Thursday,PostGrad,Partner,1,3,1,23,1374,62,0.0
2874,2n Cycle,Divorced,35388,1,0,34,Adult,2013-03-07,479,2013,March,Thursday,UnderGrad,Single,1,2,1,5,32,20,1.0
9738,Master,Together,42386,1,0,36,Adult,2013-01-13,532,2013,January,Sunday,PostGrad,Partner,1,3,1,7,100,43,1.0
7119,Graduation,Single,68627,0,0,40,Adult,2013-01-12,533,2013,January,Saturday,Graduate,Single,0,1,0,12,825,45,0.0
3924,PhD,Divorced,57912,0,1,57,Adult,2014-03-17,104,2014,March,Monday,PostGrad,Single,1,2,1,28,916,34,0.0
5827,Graduation,Divorced,35246,1,1,64,Adult,2014-04-16,74,2014,April,Wednesday,Graduate,Single,2,3,1,11,62,53,1.0
5596,2n Cycle,Together,58821,0,1,66,Senior,2013-10-12,260,2013,October,Saturday,UnderGrad,Partner,1,3,1,21,728,44,0.0
10812,PhD,Married,46377,1,0,44,Adult,2014-03-01,120,2014,March,Saturday,PostGrad,Partner,1,3,1,7,90,89,1.0
1717,Graduation,Single,39747,1,0,34,Adult,2014-04-13,77,2014,April,Sunday,Graduate,Single,1,2,1,13,273,43,1.0
9491,Graduation,Together,23976,1,0,38,Adult,2013-12-27,184,2013,December,Friday,Graduate,Partner,1,3,1,10,66,68,1.0
9274,Master,Married,80950,0,0,61,Adult,2013-03-28,458,2013,March,Thursday,PostGrad,Partner,0,2,0,23,1213,44,0.0
6609,Graduation,Widow,27038,0,0,56,Adult,2012-09-18,649,2012,September,Tuesday,Graduate,Single,0,1,0,7,107,64,1.0
6963,Graduation,Single,77457,0,0,75,Senior,2014-03-05,116,2014,March,Wednesday,Graduate,Single,0,1,0,18,1157,85,0.0
4440,Master,Married,64100,0,1,58,Adult,2013-09-10,292,2013,September,Tuesday,PostGrad,Partner,1,3,1,18,546,93,0.0
1379,Master,Together,42670,0,0,30,Adult,2013-04-27,428,2013,April,Saturday,PostGrad,Partner,0,2,0,11,241,12,1.0
10032,Graduation,Divorced,12571,1,0,46,Adult,2014-01-18,162,2014,January,Saturday,Graduate,Single,1,2,1,11,53,86,1.0
2826,Graduation,Married,22574,2,1,55,Adult,2013-10-28,244,2013,October,Monday,Graduate,Partner,3,5,1,7,37,28,1.0
6320,Master,Single,70893,0,0,46,Adult,2013-02-06,508,2013,February,Wednesday,PostGrad,Single,0,1,0,23,1508,42,0.0
3050,Graduation,Married,54198,1,1,56,Adult,2013-12-17,194,2013,December,Tuesday,Graduate,Partner,2,4,1,16,235,13,0.0
231,Master,Together,28839,1,1,66,Senior,2014-03-11,110,2014,March,Tuesday,PostGrad,Partner,2,4,1,7,32,86,1.0
2392,Graduation,Married,40321,1,1,50,Adult,2013-07-29,335,2013,July,Monday,Graduate,Partner,2,4,1,8,102,59,1.0
9478,Graduation,Single,66503,1,0,37,Adult,2012-08-14,684,2012,August,Tuesday,Graduate,Single,1,2,1,15,401,30,0.0
113,Graduation,Married,30833,1,1,71,Senior,2013-07-16,348,2013,July,Tuesday,Graduate,Partner,2,4,1,6,28,33,1.0
1802,Graduation,Married,64795,0,1,51,Adult,2013-01-17,528,2013,January,Thursday,Graduate,Partner,1,3,1,21,680,23,0.0
520,Graduation,Married,34421,1,0,48,Adult,2013-07-01,363,2013,July,Monday,Graduate,Partner,1,3,1,4,30,81,1.0
8275,PhD,Divorced,47025,1,1,57,Adult,2014-02-09,140,2014,February,Sunday,PostGrad,Single,2,3,1,4,20,6,1.0
9750,PhD,Divorced,64325,0,1,61,Adult,2013-02-07,507,2013,February,Thursday,PostGrad,Single,1,2,1,23,1307,41,0.0
2607,Graduation,Single,40464,0,1,69,Senior,2013-01-11,534,2013,January,Friday,Graduate,Single,1,2,1,24,630,78,1.0
7214,Graduation,Married,62187,0,0,65,Senior,2013-07-05,359,2013,July,Friday,Graduate,Partner,0,2,0,18,1283,49,0.0
5835,PhD,Divorced,14849,1,0,46,Adult,2013-07-02,362,2013,July,Tuesday,PostGrad,Single,1,2,1,9,65,39,1.0
3896,Graduation,Married,27255,1,0,38,Adult,2013-11-07,234,2013,November,Thursday,Graduate,Partner,1,3,1,5,37,3,1.0
10350,PhD,Married,54432,2,1,72,Senior,2013-05-09,416,2013,May,Thursday,PostGrad,Partner,3,5,1,5,38,37,0.0
7786,PhD,Single,29999,1,0,36,Adult,2013-02-13,501,2013,February,Wednesday,PostGrad,Single,1,2,1,12,160,22,1.0
2861,Graduation,Single,24072,1,0,39,Adult,2013-04-16,439,2013,April,Tuesday,Graduate,Single,1,2,1,4,23,79,1.0
663,PhD,Single,33996,0,0,33,Adult,2013-09-11,291,2013,September,Wednesday,PostGrad,Single,0,1,0,6,71,46,1.0
10675,PhD,Married,66334,0,1,66,Senior,2013-04-03,452,2013,April,Wednesday,PostGrad,Partner,1,3,1,19,1161,82,0.0
2521,Master,Married,35178,1,0,51,Adult,2013-01-10,535,2013,January,Thursday,PostGrad,Partner,1,3,1,5,59,10,1.0
9592,Graduation,Together,22010,1,0,39,Adult,2013-06-30,364,2013,June,Sunday,Graduate,Partner,1,3,1,7,33,51,1.0
10151,Graduation,Divorced,62204,0,2,62,Adult,2012-09-12,655,2012,September,Wednesday,Graduate,Single,2,3,1,22,946,38,0.0
7381,Graduation,Divorced,75693,0,0,54,Adult,2012-12-06,570,2012,December,Thursday,Graduate,Single,0,1,0,22,1442,10,0.0
4099,Graduation,Married,30675,1,0,50,Adult,2012-11-12,594,2012,November,Monday,Graduate,Partner,1,3,1,5,62,14,1.0
9560,Graduation,Together,83003,0,0,57,Adult,2013-03-03,483,2013,March,Sunday,Graduate,Partner,0,2,0,22,1674,18,0.0
10172,Graduation,Single,68655,0,0,34,Adult,2012-08-10,688,2012,August,Friday,Graduate,Single,0,1,0,21,1538,95,0.0
11191,Graduation,Divorced,41411,0,0,36,Adult,2013-12-07,204,2013,December,Saturday,Graduate,Single,0,1,0,8,139,11,1.0
9707,PhD,Married,55212,0,1,53,Adult,2012-11-23,583,2012,November,Friday,PostGrad,Partner,1,3,1,20,1182,65,0.0
6245,PhD,Together,59292,0,1,72,Senior,2013-06-13,381,2013,June,Thursday,PostGrad,Partner,1,3,1,18,507,71,0.0
8234,Basic,Together,27190,1,0,49,Adult,2013-08-15,318,2013,August,Thursday,UnderGrad,Partner,1,3,1,4,18,13,1.0
1411,Graduation,Divorced,82623,0,0,70,Senior,2013-11-10,231,2013,November,Sunday,Graduate,Single,0,1,0,16,940,58,0.0
8553,Graduation,Married,44300,1,1,57,Adult,2013-06-23,371,2013,June,Sunday,Graduate,Partner,2,4,1,6,42,65,1.0
1826,Graduation,Divorced,84835,0,0,52,Adult,2014-06-16,13,2014,June,Monday,Graduate,Single,0,1,0,15,1190,0,0.0
8842,Graduation,Widow,30372,1,1,51,Adult,2012-12-25,551,2012,December,Tuesday,Graduate,Single,2,3,1,8,44,33,1.0
11030,Master,Married,33181,1,0,46,Adult,2014-01-03,177,2014,January,Friday,PostGrad,Partner,1,3,1,4,16,90,1.0
2579,Graduation,Married,71113,0,1,65,Senior,2013-12-17,194,2013,December,Tuesday,Graduate,Partner,1,3,1,26,835,95,0.0
175,Graduation,Married,71952,1,0,36,Adult,2013-01-10,535,2013,January,Thursday,Graduate,Partner,1,3,1,22,1443,93,0.0
9185,PhD,Single,69759,0,0,56,Adult,2013-10-28,244,2013,October,Monday,PostGrad,Single,0,1,0,18,1029,38,0.0
11056,Graduation,Married,72099,0,0,48,Adult,2012-10-27,610,2012,October,Saturday,Graduate,Partner,0,2,0,18,1188,18,0.0
9365,PhD,Single,60000,0,1,46,Adult,2012-12-22,554,2012,December,Saturday,PostGrad,Single,1,2,1,24,1277,57,0.0
6201,Graduation,Single,38643,1,1,44,Adult,2013-11-29,212,2013,November,Friday,Graduate,Single,2,3,1,7,49,45,1.0
2061,Graduation,Married,50737,0,1,67,Senior,2013-05-11,414,2013,May,Saturday,Graduate,Partner,1,3,1,7,99,61,1.0
6184,PhD,Married,68462,0,0,53,Adult,2012-12-12,564,2012,December,Wednesday,PostGrad,Partner,0,2,0,15,1670,6,0.0
6142,Master,Married,65073,0,0,79,Senior,2013-08-20,313,2013,August,Tuesday,PostGrad,Partner,0,2,0,14,900,65,0.0
4107,PhD,Together,46681,0,2,74,Senior,2013-10-08,264,2013,October,Tuesday,PostGrad,Partner,2,4,1,16,425,52,1.0
7274,Graduation,Married,78618,0,0,65,Senior,2012-09-28,639,2012,September,Friday,Graduate,Partner,0,2,0,22,2153,87,0.0
9336,PhD,Widow,62187,0,1,53,Adult,2014-03-22,99,2014,March,Saturday,PostGrad,Single,1,2,1,21,636,38,0.0
2958,Graduation,Married,28442,2,0,44,Adult,2014-02-24,125,2014,February,Monday,Graduate,Partner,2,4,1,10,57,53,1.0
933,PhD,Married,37717,1,0,44,Adult,2012-11-23,583,2012,November,Friday,PostGrad,Partner,1,3,1,4,25,31,1.0
5837,Graduation,Married,51479,1,1,55,Adult,2012-12-28,548,2012,December,Friday,Graduate,Partner,2,4,1,22,494,67,1.0
10704,Graduation,Single,54803,0,1,53,Adult,2012-08-21,677,2012,August,Tuesday,Graduate,Single,1,2,1,19,693,65,0.0
5125,Graduation,Married,79530,0,0,62,Adult,2013-05-17,408,2013,May,Friday,Graduate,Partner,0,2,0,26,1348,64,0.0
4432,Graduation,Divorced,31615,1,0,46,Adult,2013-03-16,470,2013,March,Saturday,Graduate,Single,1,2,1,7,51,82,1.0
5955,Graduation,Together,72025,0,0,60,Adult,2012-11-17,589,2012,November,Saturday,Graduate,Partner,0,2,0,16,1932,27,0.0
2928,PhD,Single,52614,0,1,47,Adult,2012-12-01,575,2012,December,Saturday,PostGrad,Single,1,2,1,16,990,63,0.0
5680,2n Cycle,Married,35684,1,0,38,Adult,2014-04-22,68,2014,April,Tuesday,UnderGrad,Partner,1,3,1,5,30,66,1.0
10313,Graduation,Married,48178,1,1,47,Adult,2012-10-28,609,2012,October,Sunday,Graduate,Partner,2,4,1,16,254,69,1.0
2557,Master,Single,29548,1,0,52,Adult,2013-08-29,304,2013,August,Thursday,PostGrad,Single,1,2,1,5,29,52,1.0
1245,Graduation,Single,63810,0,1,56,Adult,2012-11-11,595,2012,November,Sunday,Graduate,Single,1,2,1,23,1371,45,0.0
1519,PhD,Single,38578,1,1,50,Adult,2013-06-22,372,2013,June,Saturday,PostGrad,Single,2,3,1,9,73,2,1.0
10703,Master,Single,46098,1,1,47,Adult,2012-08-18,680,2012,August,Saturday,PostGrad,Single,2,3,1,11,120,86,1.0
1726,Graduation,Single,22585,0,0,52,Adult,2013-03-18,468,2013,March,Monday,Graduate,Single,0,1,0,5,81,23,1.0
4459,Graduation,Single,30279,1,0,33,Adult,2012-12-30,546,2012,December,Sunday,Graduate,Single,1,2,1,5,37,13,1.0
1729,PhD,Together,66426,0,1,61,Adult,2013-10-02,270,2013,October,Wednesday,PostGrad,Partner,1,3,1,20,1377,14,0.0
1517,Graduation,Single,30822,1,0,53,Adult,2013-06-14,380,2013,June,Friday,Graduate,Single,1,2,1,5,51,92,1.0
2098,PhD,Married,33581,2,0,53,Adult,2013-01-08,537,2013,January,Tuesday,PostGrad,Partner,2,4,1,4,17,38,1.0
9543,Graduation,Married,19986,1,0,37,Adult,2013-11-14,227,2013,November,Thursday,Graduate,Partner,1,3,1,4,22,74,1.0
6878,Graduation,Widow,27421,0,0,68,Senior,2012-12-12,564,2012,December,Wednesday,Graduate,Single,0,1,0,14,324,14,1.0
3310,2n Cycle,Married,35688,2,1,49,Adult,2012-08-22,676,2012,August,Wednesday,UnderGrad,Partner,3,5,1,16,211,94,1.0
2724,Master,Single,36143,1,0,41,Adult,2014-03-30,91,2014,March,Sunday,PostGrad,Single,1,2,1,4,19,33,1.0
948,Graduation,Single,10245,1,0,51,Adult,2013-05-15,410,2013,May,Wednesday,Graduate,Single,1,2,1,8,41,32,1.0
6720,Master,Together,43795,0,1,54,Adult,2013-10-16,256,2013,October,Wednesday,PostGrad,Partner,1,3,1,17,492,11,1.0
6202,Graduation,Together,63381,0,1,62,Adult,2012-10-05,632,2012,October,Friday,Graduate,Partner,1,3,1,26,1005,78,0.0
2066,Graduation,Together,38823,0,1,73,Senior,2012-08-30,668,2012,August,Thursday,Graduate,Partner,1,3,1,7,114,56,1.0
9799,PhD,Divorced,83664,1,1,54,Adult,2013-05-08,417,2013,May,Wednesday,PostGrad,Single,2,3,1,19,1173,57,0.0
8318,Graduation,Together,90300,0,0,43,Adult,2014-01-03,177,2014,January,Friday,Graduate,Partner,0,2,0,19,1738,7,0.0
5642,Master,Together,62499,1,0,43,Adult,2013-12-09,202,2013,December,Monday,PostGrad,Partner,1,3,1,12,222,0,0.0
2669,Graduation,Single,74293,0,0,29,Adult,2014-05-04,56,2014,May,Sunday,Graduate,Single,0,1,0,16,1127,66,0.0
455,PhD,Married,51012,0,0,76,Senior,2013-04-18,437,2013,April,Thursday,PostGrad,Partner,0,2,0,10,209,86,1.0
7683,Master,Married,70777,0,1,54,Adult,2014-02-25,124,2014,February,Tuesday,PostGrad,Partner,1,3,1,23,787,80,0.0
3428,PhD,Together,68682,0,0,31,Adult,2013-10-06,266,2013,October,Sunday,PostGrad,Partner,0,2,0,24,1598,56,0.0
7414,Graduation,Married,43824,1,1,51,Adult,2012-09-15,652,2012,September,Saturday,Graduate,Partner,2,4,1,12,186,18,1.0
6354,Graduation,Together,15345,1,0,38,Adult,2012-08-31,667,2012,August,Friday,Graduate,Partner,1,3,1,6,47,51,1.0
798,Graduation,Single,23442,1,0,35,Adult,2012-12-24,552,2012,December,Monday,Graduate,Single,1,2,1,5,27,71,1.0
8213,2n Cycle,Together,14515,1,0,42,Adult,2012-11-09,597,2012,November,Friday,UnderGrad,Partner,1,3,1,11,96,71,1.0
2488,2n Cycle,Divorced,31395,1,1,66,Senior,2013-03-23,463,2013,March,Saturday,UnderGrad,Single,2,3,1,10,64,80,1.0
9999,Graduation,Together,75276,0,0,57,Adult,2012-09-27,640,2012,September,Thursday,Graduate,Partner,0,2,0,23,1040,2,0.0
7617,Graduation,Single,42373,1,1,48,Adult,2013-08-15,318,2013,August,Thursday,Graduate,Single,2,3,1,13,163,83,1.0
615,Graduation,Together,30507,0,0,62,Adult,2013-03-11,475,2013,March,Monday,Graduate,Partner,0,2,0,11,343,29,1.0
2552,PhD,Single,55521,1,2,67,Senior,2013-10-22,250,2013,October,Tuesday,PostGrad,Single,3,4,1,24,446,11,0.0
194,Graduation,Married,48006,1,1,57,Adult,2014-06-09,20,2014,June,Monday,Graduate,Partner,2,4,1,5,41,55,1.0
3645,PhD,Single,27213,1,0,50,Adult,2012-08-30,668,2012,August,Thursday,PostGrad,Single,1,2,1,9,70,19,1.0
8890,PhD,Divorced,65808,1,1,51,Adult,2014-05-30,30,2014,May,Friday,PostGrad,Single,2,3,1,14,272,1,0.0
5049,PhD,Together,30351,1,0,48,Adult,2013-06-06,388,2013,June,Thursday,PostGrad,Partner,1,3,1,6,46,19,1.0
9973,Graduation,Married,50437,0,2,59,Adult,2012-10-17,620,2012,October,Wednesday,Graduate,Partner,2,4,1,19,490,28,1.0
7301,2n Cycle,Single,23616,1,0,40,Adult,2012-11-17,589,2012,November,Saturday,UnderGrad,Single,1,2,1,8,79,76,1.0
10882,Graduation,Married,53858,0,1,46,Adult,2012-11-09,597,2012,November,Friday,Graduate,Partner,1,3,1,17,915,50,0.0
7030,PhD,Married,66465,0,1,67,Senior,2013-03-30,456,2013,March,Saturday,PostGrad,Partner,1,3,1,35,1485,1,0.0
7422,Graduation,Single,46923,1,0,35,Adult,2012-08-22,676,2012,August,Wednesday,Graduate,Single,1,2,1,16,369,90,1.0
3523,Graduation,Together,75072,0,1,60,Adult,2013-01-23,522,2013,January,Wednesday,Graduate,Partner,1,3,1,19,1073,83,0.0
